,date,bitcoin price
0,2021-03-31,58741.3
1,2021-03-30,58771.3
2,2021-03-29,57616.2
3,2021-03-28,55765.2
4,2021-03-27,55862.9
5,2021-03-26,55036.1
6,2021-03-25,51322.3
7,2021-03-24,52325.4
8,2021-03-23,54452.5
9,2021-03-22,54158.3
10,2021-03-21,57383.8
11,2021-03-20,58093.4
12,2021-03-19,58088.0
13,2021-03-18,57656.0
14,2021-03-17,58913.5
15,2021-03-16,56889.7
16,2021-03-15,55791.3
17,2021-03-14,59113.7
18,2021-03-13,61195.3
19,2021-03-12,57265.1
20,2021-03-11,57799.5
21,2021-03-10,55851.9
22,2021-03-09,54879.0
23,2021-03-08,52311.0
24,2021-03-07,50982.3
25,2021-03-06,48855.6
26,2021-03-05,48792.5
27,2021-03-04,48428.0
28,2021-03-03,50395.1
29,2021-03-02,48424.2
30,2021-03-01,49595.5
31,2021-02-28,45164.0
32,2021-02-27,46136.7
33,2021-02-26,46345.6
34,2021-02-25,46928.5
35,2021-02-24,49697.5
36,2021-02-23,48911.2
37,2021-02-22,54111.8
38,2021-02-21,57433.8
39,2021-02-20,55923.7
40,2021-02-19,55906.6
41,2021-02-18,51582.2
42,2021-02-17,52079.2
43,2021-02-16,49169.7
44,2021-02-15,47936.3
45,2021-02-14,48643.4
46,2021-02-13,47168.7
47,2021-02-12,47371.7
48,2021-02-11,47990.7
49,2021-02-10,44836.0
50,2021-02-09,46508.6
51,2021-02-08,46395.7
52,2021-02-07,38852.9
53,2021-02-06,39256.6
54,2021-02-05,38297.6
55,2021-02-04,36982.1
56,2021-02-03,37646.8
57,2021-02-02,35485.2
58,2021-02-01,33515.7
59,2021-01-31,33108.1
60,2021-01-30,34283.1
61,2021-01-29,34301.8
62,2021-01-28,33374.8
63,2021-01-27,30404.0
64,2021-01-26,32502.1
65,2021-01-25,32252.3
66,2021-01-24,32241.3
67,2021-01-23,32088.9
68,2021-01-22,33000.5
69,2021-01-21,30842.1
70,2021-01-20,35476.3
71,2021-01-19,36002.9
72,2021-01-18,36613.2
73,2021-01-17,35839.6
74,2021-01-16,36019.5
75,2021-01-15,36845.8
76,2021-01-14,39175.7
77,2021-01-13,37382.2
78,2021-01-12,34076.1
79,2021-01-11,35544.3
80,2021-01-10,38192.2
81,2021-01-09,40151.9
82,2021-01-08,40599.3
83,2021-01-07,39460.2
84,2021-01-06,36793.2
85,2021-01-05,33991.5
86,2021-01-04,32022.6
87,2021-01-03,32958.9
88,2021-01-02,32193.3
89,2021-01-01,29359.9
90,2020-12-31,28949.4
91,2020-12-30,28868.7
92,2020-12-29,27376.0
93,2020-12-28,27057.8
94,2020-12-27,26261.3
95,2020-12-26,26454.4
96,2020-12-25,24689.6
97,2020-12-24,23736.5
98,2020-12-23,23257.9
99,2020-12-22,23823.2
100,2020-12-21,22728.5
101,2020-12-20,23474.9
102,2020-12-19,23844.0
103,2020-12-18,23127.9
104,2020-12-17,22825.4
105,2020-12-16,21352.2
106,2020-12-15,19434.9
107,2020-12-14,19273.8
108,2020-12-13,19176.8
109,2020-12-12,18808.9
110,2020-12-11,18023.6
111,2020-12-10,18247.2
112,2020-12-09,18546.0
113,2020-12-08,18326.6
114,2020-12-07,19170.7
115,2020-12-06,19379.9
116,2020-12-05,19146.5
117,2020-12-04,18658.1
118,2020-12-03,19433.3
119,2020-12-02,19218.8
120,2020-12-01,18770.7
121,2020-11-30,19698.1
122,2020-11-29,18185.5
123,2020-11-28,17730.7
124,2020-11-27,17127.1
125,2020-11-26,17162.0
126,2020-11-25,18723.0
127,2020-11-24,19152.6
128,2020-11-23,18379.6
129,2020-11-22,18412.9
130,2020-11-21,18687.2
131,2020-11-20,18675.2
132,2020-11-19,17803.5
133,2020-11-18,17774.6
134,2020-11-17,17662.3
135,2020-11-16,16715.8
136,2020-11-15,15953.0
137,2020-11-14,16071.0
138,2020-11-13,16324.2
139,2020-11-12,16294.7
140,2020-11-11,15695.8
141,2020-11-10,15303.6
142,2020-11-09,15327.2
143,2020-11-08,15483.7
144,2020-11-07,14828.4
145,2020-11-06,15577.9
146,2020-11-05,15587.1
147,2020-11-04,14145.6
148,2020-11-03,14019.9
149,2020-11-02,13561.4
150,2020-11-01,13759.4
151,2020-10-31,13797.3
152,2020-10-30,13559.9
153,2020-10-29,13457.2
154,2020-10-28,13278.9
155,2020-10-27,13657.8
156,2020-10-26,13061.6
157,2020-10-25,13032.2
158,2020-10-24,13117.2
159,2020-10-23,12934.1
160,2020-10-22,12974.6
161,2020-10-21,12808.7
162,2020-10-20,11913.5
163,2020-10-19,11753.4
164,2020-10-18,11506.9
165,2020-10-17,11362.1
166,2020-10-16,11322.0
167,2020-10-15,11503.0
168,2020-10-14,11420.4
169,2020-10-13,11423.8
170,2020-10-12,11533.9
171,2020-10-11,11371.0
172,2020-10-10,11298.4
173,2020-10-09,11054.2
174,2020-10-08,10924.1
175,2020-10-07,10670.9
176,2020-10-06,10602.6
177,2020-10-05,10789.5
178,2020-10-04,10672.9
179,2020-10-03,10544.2
180,2020-10-02,10572.3
181,2020-10-01,10620.5
182,2020-09-30,10776.1
183,2020-09-29,10840.9
184,2020-09-28,10693.2
185,2020-09-27,10776.2
186,2020-09-26,10727.9
187,2020-09-25,10688.8
188,2020-09-24,10739.4
189,2020-09-23,10237.3
190,2020-09-22,10531.5
191,2020-09-21,10416.8
192,2020-09-20,10921.5
193,2020-09-19,11081.8
194,2020-09-18,10933.0
195,2020-09-17,10941.3
196,2020-09-16,10949.5
197,2020-09-15,10785.3
198,2020-09-14,10675.3
199,2020-09-13,10326.0
200,2020-09-12,10441.9
201,2020-09-11,10390.2
202,2020-09-10,10339.7
203,2020-09-09,10224.6
204,2020-09-08,10126.6
205,2020-09-07,10376.9
206,2020-09-06,10296.4
207,2020-09-05,10092.2
208,2020-09-04,10472.5
209,2020-09-03,10168.8
210,2020-09-02,11413.3
211,2020-09-01,11914.9
212,2020-08-31,11644.2
213,2020-08-30,11702.0
214,2020-08-29,11468.1
215,2020-08-28,11527.4
216,2020-08-27,11327.4
217,2020-08-26,11462.3
218,2020-08-25,11324.8
219,2020-08-24,11753.5
220,2020-08-23,11641.6
221,2020-08-22,11661.3
222,2020-08-21,11529.2
223,2020-08-20,11856.9
224,2020-08-19,11750.2
225,2020-08-18,11947.6
226,2020-08-17,12282.6
227,2020-08-16,11899.0
228,2020-08-15,11845.3
229,2020-08-14,11750.8
230,2020-08-13,11770.9
231,2020-08-12,11557.2
232,2020-08-11,11390.4
233,2020-08-10,11889.2
234,2020-08-09,11681.2
235,2020-08-08,11764.3
236,2020-08-07,11592.0
237,2020-08-06,11757.1
238,2020-08-05,11735.1
239,2020-08-04,11184.7
240,2020-08-03,11224.4
241,2020-08-02,11066.8
242,2020-08-01,11803.1
243,2020-07-31,11333.4
244,2020-07-30,11096.2
245,2020-07-29,11105.9
246,2020-07-28,10908.5
247,2020-07-27,11022.8
248,2020-07-26,9932.5
249,2020-07-25,9704.1
250,2020-07-24,9546.4
251,2020-07-23,9599.6
252,2020-07-22,9513.7
253,2020-07-21,9387.3
254,2020-07-20,9162.4
255,2020-07-19,9208.0
256,2020-07-18,9170.2
257,2020-07-17,9155.8
258,2020-07-16,9135.3
259,2020-07-15,9198.7
260,2020-07-14,9253.4
261,2020-07-13,9243.6
262,2020-07-12,9300.8
263,2020-07-11,9233.3
264,2020-07-10,9285.1
265,2020-07-09,9235.7
266,2020-07-08,9429.9
267,2020-07-07,9256.0
268,2020-07-06,9339.0
269,2020-07-05,9081.0
270,2020-07-04,9134.4
271,2020-07-03,9067.1
272,2020-07-02,9085.1
273,2020-07-01,9229.9
274,2020-06-30,9135.4
275,2020-06-29,9185.4
276,2020-06-28,9124.0
277,2020-06-27,9008.3
278,2020-06-26,9160.0
279,2020-06-25,9247.5
280,2020-06-24,9302.0
281,2020-06-23,9624.6
282,2020-06-22,9683.7
283,2020-06-21,9296.4
284,2020-06-20,9358.8
285,2020-06-19,9314.0
286,2020-06-18,9388.1
287,2020-06-17,9464.6
288,2020-06-16,9523.5
289,2020-06-15,9425.4
290,2020-06-14,9345.3
291,2020-06-13,9471.3
292,2020-06-12,9466.6
293,2020-06-11,9283.2
294,2020-06-10,9878.8
295,2020-06-09,9768.8
296,2020-06-08,9777.9
297,2020-06-07,9742.6
298,2020-06-06,9669.6
299,2020-06-05,9631.2
300,2020-06-04,9794.4
301,2020-06-03,9667.2
302,2020-06-02,9527.6
303,2020-06-01,10189.3
304,2020-05-31,9454.8
305,2020-05-30,9692.5
306,2020-05-29,9424.8
307,2020-05-28,9572.2
308,2020-05-27,9199.1
309,2020-05-26,8842.5
310,2020-05-25,8898.2
311,2020-05-24,8728.2
312,2020-05-23,9177.0
313,2020-05-22,9169.7
314,2020-05-21,9059.0
315,2020-05-20,9512.3
316,2020-05-19,9773.3
317,2020-05-18,9730.7
318,2020-05-17,9677.7
319,2020-05-16,9379.5
320,2020-05-15,9318.0
321,2020-05-14,9778.4
322,2020-05-13,9298.7
323,2020-05-12,8813.8
324,2020-05-11,8579.8
325,2020-05-10,8738.8
326,2020-05-09,9554.6
327,2020-05-08,9806.2
328,2020-05-07,9979.8
329,2020-05-06,9151.4
330,2020-05-05,9001.0
331,2020-05-04,8874.7
332,2020-05-03,8885.5
333,2020-05-02,8966.3
334,2020-05-01,8821.6
335,2020-04-30,8629.0
336,2020-04-29,8770.9
337,2020-04-28,7746.9
338,2020-04-27,7766.0
339,2020-04-26,7678.9
340,2020-04-25,7540.4
341,2020-04-24,7503.8
342,2020-04-23,7488.5
343,2020-04-22,7112.9
344,2020-04-21,6842.5
345,2020-04-20,6833.5
346,2020-04-19,7122.9
347,2020-04-18,7230.8
348,2020-04-17,7035.8
349,2020-04-16,7085.6
350,2020-04-15,6629.1
351,2020-04-14,6850.9
352,2020-04-13,6841.3
353,2020-04-12,6917.6
354,2020-04-11,6867.8
355,2020-04-10,6863.1
356,2020-04-09,7289.0
357,2020-04-08,7361.2
358,2020-04-07,7185.2
359,2020-04-06,7332.3
360,2020-04-05,6772.7
361,2020-04-04,6857.4
362,2020-04-03,6735.9
363,2020-04-02,6800.5
364,2020-04-01,6638.5
365,2020-03-31,6412.5
366,2020-03-30,6391.0
367,2020-03-29,5890.4
368,2020-03-28,6233.7
369,2020-03-27,6373.4
370,2020-03-26,6725.1
371,2020-03-25,6678.9
372,2020-03-24,6744.6
373,2020-03-23,6468.9
374,2020-03-22,5822.1
375,2020-03-21,6186.2
376,2020-03-20,6205.3
377,2020-03-19,6172.0
378,2020-03-18,5361.4
379,2020-03-17,5261.1
380,2020-03-16,5030.0
381,2020-03-15,5366.3
382,2020-03-14,5182.7
383,2020-03-13,5584.3
384,2020-03-12,4826.0
385,2020-03-11,7935.1
386,2020-03-10,7891.2
387,2020-03-09,7933.0
388,2020-03-08,8034.1
389,2020-03-07,8887.8
390,2020-03-06,9134.8
391,2020-03-05,9060.3
392,2020-03-04,8757.9
393,2020-03-03,8761.4
394,2020-03-02,8904.8
395,2020-03-01,8540.0
396,2020-02-29,8543.7
397,2020-02-28,8697.5
398,2020-02-27,8818.6
399,2020-02-26,8800.3
400,2020-02-25,9317.2
401,2020-02-24,9662.7
402,2020-02-23,9942.7
403,2020-02-22,9655.7
404,2020-02-21,9684.5
405,2020-02-20,9602.4
406,2020-02-19,9609.4
407,2020-02-18,10158.4
408,2020-02-17,9701.4
409,2020-02-16,9932.3
410,2020-02-15,9907.7
411,2020-02-14,10333.0
412,2020-02-13,10235.1
413,2020-02-12,10317.7
414,2020-02-11,10229.5
415,2020-02-10,9854.1
416,2020-02-09,10151.5
417,2020-02-08,9895.5
418,2020-02-07,9818.6
419,2020-02-06,9772.0
420,2020-02-05,9611.8
421,2020-02-04,9193.9
422,2020-02-03,9296.6
423,2020-02-02,9334.9
424,2020-02-01,9381.6
425,2020-01-31,9349.1
426,2020-01-30,9507.3
427,2020-01-29,9298.9
428,2020-01-28,9377.3
429,2020-01-27,8866.6
430,2020-01-26,8607.8
431,2020-01-25,8341.6
432,2020-01-24,8439.9
433,2020-01-23,8405.1
434,2020-01-22,8678.5
435,2020-01-21,8732.6
436,2020-01-20,8641.9
437,2020-01-19,8706.2
438,2020-01-18,8916.3
439,2020-01-17,8913.1
440,2020-01-16,8726.9
441,2020-01-15,8818.3
442,2020-01-14,8829.2
443,2020-01-13,8111.4
444,2020-01-12,8187.6
445,2020-01-11,8024.1
446,2020-01-10,8187.1
447,2020-01-09,7842.4
448,2020-01-08,8059.6
449,2020-01-07,8155.7
450,2020-01-06,7759.1
451,2020-01-05,7372.5
452,2020-01-04,7376.8
453,2020-01-03,7343.1
454,2020-01-02,6967.0
455,2020-01-01,7199.8
456,2019-12-31,7196.4
457,2019-12-30,7261.8
458,2019-12-29,7397.5
459,2019-12-28,7321.5
460,2019-12-27,7261.7
461,2019-12-26,7210.9
462,2019-12-25,7224.8
463,2019-12-24,7268.3
464,2019-12-23,7322.8
465,2019-12-22,7495.8
466,2019-12-21,7156.2
467,2019-12-20,7196.4
468,2019-12-19,7165.5
469,2019-12-18,7276.0
470,2019-12-17,6613.3
471,2019-12-16,6903.5
472,2019-12-15,7128.5
473,2019-12-14,7080.8
474,2019-12-13,7255.2
475,2019-12-12,7208.0
476,2019-12-11,7208.0
477,2019-12-10,7235.7
478,2019-12-09,7355.8
479,2019-12-08,7524.4
480,2019-12-07,7510.9
481,2019-12-06,7530.8
482,2019-12-05,7399.2
483,2019-12-04,7204.4
484,2019-12-03,7291.8
485,2019-12-02,7298.2
486,2019-12-01,7396.4
487,2019-11-30,7546.6
488,2019-11-29,7742.7
489,2019-11-28,7426.7
490,2019-11-27,7510.6
491,2019-11-26,7162.8
492,2019-11-25,7115.6
493,2019-11-24,6924.7
494,2019-11-23,7324.1
495,2019-11-22,7272.5
496,2019-11-21,7627.9
497,2019-11-20,8099.3
498,2019-11-19,8145.7
499,2019-11-18,8208.4
500,2019-11-17,8509.8
501,2019-11-16,8497.3
502,2019-11-15,8476.3
503,2019-11-14,8661.2
504,2019-11-13,8783.1
505,2019-11-12,8812.6
506,2019-11-11,8736.9
507,2019-11-10,9036.8
508,2019-11-09,8804.5
509,2019-11-08,8778.2
510,2019-11-07,9223.5
511,2019-11-06,9338.9
512,2019-11-05,9310.8
513,2019-11-04,9396.4
514,2019-11-03,9198.3
515,2019-11-02,9300.6
516,2019-11-01,9230.1
517,2019-10-31,9152.6
518,2019-10-30,9157.9
519,2019-10-29,9411.3
520,2019-10-28,9207.2
521,2019-10-27,9529.6
522,2019-10-26,9230.6
523,2019-10-25,8658.3
524,2019-10-24,7422.7
525,2019-10-23,7477.0
526,2019-10-22,8031.4
527,2019-10-21,8208.2
528,2019-10-20,8223.4
529,2019-10-19,7957.3
530,2019-10-18,7948.5
531,2019-10-17,8073.3
532,2019-10-16,8000.4
533,2019-10-15,8167.2
534,2019-10-14,8353.3
535,2019-10-13,8281.5
536,2019-10-12,8304.4
537,2019-10-11,8267.8
538,2019-10-10,8562.3
539,2019-10-09,8566.7
540,2019-10-08,8182.9
541,2019-10-07,8198.6
542,2019-10-06,7881.9
543,2019-10-05,8127.3
544,2019-10-04,8148.1
545,2019-10-03,8226.9
546,2019-10-02,8364.1
547,2019-10-01,8302.7
548,2019-09-30,8284.3
549,2019-09-29,8049.1
550,2019-09-28,8208.5
551,2019-09-27,8184.9
552,2019-09-26,8063.8
553,2019-09-25,8432.4
554,2019-09-24,8513.9
555,2019-09-23,9702.2
556,2019-09-22,10031.6
557,2019-09-21,9993.0
558,2019-09-20,10172.7
559,2019-09-19,10250.5
560,2019-09-18,10164.7
561,2019-09-17,10195.7
562,2019-09-16,10255.5
563,2019-09-15,10311.5
564,2019-09-14,10337.3
565,2019-09-13,10342.1
566,2019-09-12,10415.1
567,2019-09-11,10162.5
568,2019-09-10,10105.4
569,2019-09-09,10309.0
570,2019-09-08,10402.8
571,2019-09-07,10461.1
572,2019-09-06,10309.3
573,2019-09-05,10566.9
574,2019-09-04,10568.2
575,2019-09-03,10612.3
576,2019-09-02,10348.8
577,2019-09-01,9729.3
578,2019-08-31,9594.4
579,2019-08-30,9585.4
580,2019-08-29,9491.0
581,2019-08-28,9729.4
582,2019-08-27,10184.8
583,2019-08-26,10371.8
584,2019-08-25,10136.3
585,2019-08-24,10131.0
586,2019-08-23,10388.7
587,2019-08-22,10105.0
588,2019-08-21,10141.5
589,2019-08-20,10752.6
590,2019-08-19,10910.7
591,2019-08-18,10312.7
592,2019-08-17,10218.1
593,2019-08-16,10335.6
594,2019-08-15,10303.4
595,2019-08-14,10049.4
596,2019-08-13,10892.9
597,2019-08-12,11394.2
598,2019-08-11,11517.2
599,2019-08-10,11314.5
600,2019-08-09,12089.8
601,2019-08-08,12191.6
602,2019-08-07,12013.9
603,2019-08-06,11480.9
604,2019-08-05,11816.8
605,2019-08-04,10934.6
606,2019-08-03,10815.7
607,2019-08-02,10520.1
608,2019-08-01,10380.0
609,2019-07-31,10082.0
610,2019-07-30,9580.7
611,2019-07-29,9580.9
612,2019-07-28,9727.8
613,2019-07-27,9492.1
614,2019-07-26,9831.0
615,2019-07-25,9945.3
616,2019-07-24,9804.3
617,2019-07-23,9888.7
618,2019-07-22,10412.5
619,2019-07-21,10714.4
620,2019-07-20,10826.7
621,2019-07-19,10571.5
622,2019-07-18,10651.4
623,2019-07-17,9723.2
624,2019-07-16,9424.8
625,2019-07-15,10845.9
626,2019-07-14,10200.1
627,2019-07-13,11364.9
628,2019-07-12,11762.1
629,2019-07-11,11342.3
630,2019-07-10,12110.6
631,2019-07-09,12541.5
632,2019-07-08,12252.6
633,2019-07-07,11415.9
634,2019-07-06,11268.0
635,2019-07-05,10970.2
636,2019-07-04,11163.1
637,2019-07-03,11900.8
638,2019-07-02,10835.9
639,2019-07-01,10616.6
640,2019-06-30,10818.6
641,2019-06-29,11906.5
642,2019-06-28,12409.1
643,2019-06-27,11287.8
644,2019-06-26,13063.8
645,2019-06-25,11809.9
646,2019-06-24,11046.4
647,2019-06-23,10897.1
648,2019-06-22,10721.7
649,2019-06-21,10179.3
650,2019-06-20,9517.0
651,2019-06-19,9255.4
652,2019-06-18,9080.6
653,2019-06-17,9318.8
654,2019-06-16,8962.5
655,2019-06-15,8812.5
656,2019-06-14,8656.1
657,2019-06-13,8219.0
658,2019-06-12,8133.1
659,2019-06-11,7888.0
660,2019-06-10,7987.8
661,2019-06-09,7635.0
662,2019-06-08,7901.4
663,2019-06-07,7985.2
664,2019-06-06,7784.9
665,2019-06-05,7779.1
666,2019-06-04,7685.5
667,2019-06-03,8124.8
668,2019-06-02,8728.6
669,2019-06-01,8545.7
670,2019-05-31,8558.3
671,2019-05-30,8271.9
672,2019-05-29,8647.8
673,2019-05-28,8716.3
674,2019-05-27,8760.1
675,2019-05-26,8630.2
676,2019-05-25,8027.4
677,2019-05-24,7970.1
678,2019-05-23,7852.1
679,2019-05-22,7635.7
680,2019-05-21,7930.3
681,2019-05-20,7965.3
682,2019-05-19,8157.2
683,2019-05-18,7262.6
684,2019-05-17,7359.5
685,2019-05-16,7871.8
686,2019-05-15,8164.6
687,2019-05-14,7994.6
688,2019-05-13,7806.0
689,2019-05-12,6984.8
690,2019-05-11,7190.3
691,2019-05-10,6386.0
692,2019-05-09,6191.5
693,2019-05-08,5990.3
694,2019-05-07,5849.5
695,2019-05-06,5745.1
696,2019-05-05,5774.9
697,2019-05-04,5830.9
698,2019-05-03,5766.8
699,2019-05-02,5493.8
700,2019-05-01,5384.2
701,2019-04-30,5320.8
702,2019-04-29,5235.0
703,2019-04-28,5302.3
704,2019-04-27,5265.9
705,2019-04-26,5298.3
706,2019-04-25,5209.1
707,2019-04-24,5415.6
708,2019-04-23,5511.6
709,2019-04-22,5346.7
710,2019-04-21,5243.5
711,2019-04-20,5290.2
712,2019-04-19,5241.0
713,2019-04-18,5264.7
714,2019-04-17,5208.3
715,2019-04-16,5180.9
716,2019-04-15,5032.3
717,2019-04-14,5134.8
718,2019-04-13,5051.8
719,2019-04-12,5054.2
720,2019-04-11,5022.6
721,2019-04-10,5307.8
722,2019-04-09,5158.4
723,2019-04-08,5245.2
724,2019-04-07,5173.6
725,2019-04-06,5046.2
726,2019-04-05,5010.2
727,2019-04-04,4902.4
728,2019-04-03,4968.7
729,2019-04-02,4859.3
730,2019-04-01,4145.1
731,2019-03-31,4102.3
732,2019-03-30,4111.8
733,2019-03-29,4102.2
734,2019-03-28,4025.6
735,2019-03-27,4041.7
736,2019-03-26,3942.8
737,2019-03-25,3937.0
738,2019-03-24,3994.7
739,2019-03-23,4002.5
740,2019-03-22,3990.4
741,2019-03-21,3982.2
742,2019-03-20,4041.2
743,2019-03-19,4017.0
744,2019-03-18,3990.2
745,2019-03-17,3981.5
746,2019-03-16,4006.4
747,2019-03-15,3924.3
748,2019-03-14,3879.0
749,2019-03-13,3865.1
750,2019-03-12,3886.0
751,2019-03-11,3870.3
752,2019-03-10,3915.2
753,2019-03-09,3944.3
754,2019-03-08,3865.9
755,2019-03-07,3875.1
756,2019-03-06,3863.0
757,2019-03-05,3857.2
758,2019-03-04,3715.9
759,2019-03-03,3809.5
760,2019-03-02,3823.1
761,2019-03-01,3821.9
762,2019-02-28,3816.6
763,2019-02-27,3814.6
764,2019-02-26,3810.3
765,2019-02-25,3833.7
766,2019-02-24,3755.2
767,2019-02-23,4120.4
768,2019-02-22,3965.2
769,2019-02-21,3936.6
770,2019-02-20,3972.4
771,2019-02-19,3914.3
772,2019-02-18,3896.0
773,2019-02-17,3664.2
774,2019-02-16,3616.8
775,2019-02-15,3604.7
776,2019-02-14,3592.6
777,2019-02-13,3611.5
778,2019-02-12,3632.0
779,2019-02-11,3631.8
780,2019-02-10,3679.0
781,2019-02-09,3661.4
782,2019-02-08,3661.7
783,2019-02-07,3397.7
784,2019-02-06,3404.3
785,2019-02-05,3468.4
786,2019-02-04,3462.8
787,2019-02-03,3459.1
788,2019-02-02,3502.5
789,2019-02-01,3467.9
790,2019-01-31,3437.2
791,2019-01-30,3460.0
792,2019-01-29,3414.8
793,2019-01-28,3442.8
794,2019-01-27,3555.6
795,2019-01-26,3570.9
796,2019-01-25,3572.0
797,2019-01-24,3574.3
798,2019-01-23,3561.5
799,2019-01-22,3580.1
800,2019-01-21,3536.7
801,2019-01-20,3542.3
802,2019-01-19,3677.8
803,2019-01-18,3605.6
804,2019-01-17,3626.4
805,2019-01-16,3588.0
806,2019-01-15,3571.3
807,2019-01-14,3638.1
808,2019-01-13,3490.2
809,2019-01-12,3597.2
810,2019-01-11,3616.5
811,2019-01-10,3603.7
812,2019-01-09,3978.0
813,2019-01-08,3971.0
814,2019-01-07,3985.9
815,2019-01-06,4004.1
816,2019-01-05,3785.4
817,2019-01-04,3802.7
818,2019-01-03,3780.1
819,2019-01-02,3873.8
820,2019-01-01,3809.4
821,2018-12-31,3709.4
822,2018-12-30,3815.0
823,2018-12-29,3706.8
824,2018-12-28,3861.6
825,2018-12-27,3586.9
826,2018-12-26,3793.7
827,2018-12-25,3762.5
828,2018-12-24,4026.1
829,2018-12-23,3944.4
830,2018-12-22,3964.4
831,2018-12-21,3850.9
832,2018-12-20,4076.0
833,2018-12-19,3687.1
834,2018-12-18,3668.0
835,2018-12-17,3526.1
836,2018-12-16,3247.9
837,2018-12-15,3228.7
838,2018-12-14,3247.8
839,2018-12-13,3315.3
840,2018-12-12,3466.1
841,2018-12-11,3407.7
842,2018-12-10,3460.5
843,2018-12-09,3567.5
844,2018-12-08,3430.4
845,2018-12-07,3422.2
846,2018-12-06,3508.6
847,2018-12-05,3771.6
848,2018-12-04,3958.5
849,2018-12-03,3897.8
850,2018-12-02,4160.4
851,2018-12-01,4196.2
852,2018-11-30,4039.7
853,2018-11-29,4296.5
854,2018-11-28,4265.4
855,2018-11-27,3866.5
856,2018-11-26,3837.0
857,2018-11-25,4062.2
858,2018-11-24,3920.4
859,2018-11-23,4398.0
860,2018-11-22,4356.0
861,2018-11-21,4638.7
862,2018-11-20,4524.6
863,2018-11-19,4883.8
864,2018-11-18,5658.3
865,2018-11-17,5621.8
866,2018-11-16,5636.2
867,2018-11-15,5718.9
868,2018-11-14,5842.4
869,2018-11-13,6429.2
870,2018-11-12,6435.0
871,2018-11-11,6446.1
872,2018-11-10,6427.1
873,2018-11-09,6412.0
874,2018-11-08,6474.0
875,2018-11-07,6565.3
876,2018-11-06,6502.8
877,2018-11-05,6459.7
878,2018-11-04,6478.2
879,2018-11-03,6386.2
880,2018-11-02,6424.7
881,2018-11-01,6400.5
882,2018-10-31,6365.9
883,2018-10-30,6325.7
884,2018-10-29,6335.0
885,2018-10-28,6486.1
886,2018-10-27,6494.2
887,2018-10-26,6510.0
888,2018-10-25,6507.0
889,2018-10-24,6530.7
890,2018-10-23,6528.7
891,2018-10-22,6555.8
892,2018-10-21,6583.0
893,2018-10-20,6572.2
894,2018-10-19,6512.0
895,2018-10-18,6574.1
896,2018-10-17,6686.6
897,2018-10-16,6705.3
898,2018-10-15,6699.8
899,2018-10-14,6326.8
900,2018-10-13,6321.7
901,2018-10-12,6291.3
902,2018-10-11,6239.1
903,2018-10-10,6618.0
904,2018-10-09,6650.8
905,2018-10-08,6669.6
906,2018-10-07,6611.0
907,2018-10-06,6596.3
908,2018-10-05,6639.1
909,2018-10-04,6584.2
910,2018-10-03,6507.8
911,2018-10-02,6549.9
912,2018-10-01,6608.2
913,2018-09-30,6635.2
914,2018-09-29,6603.9
915,2018-09-28,6636.0
916,2018-09-27,6689.2
917,2018-09-26,6468.1
918,2018-09-25,6445.1
919,2018-09-24,6584.1
920,2018-09-23,6704.1
921,2018-09-22,6729.6
922,2018-09-21,6766.7
923,2018-09-20,6489.2
924,2018-09-19,6390.4
925,2018-09-18,6342.0
926,2018-09-17,6251.9
927,2018-09-16,6500.2
928,2018-09-15,6519.0
929,2018-09-14,6483.7
930,2018-09-13,6482.9
931,2018-09-12,6338.0
932,2018-09-11,6293.9
933,2018-09-10,6321.0
934,2018-09-09,6238.5
935,2018-09-08,6184.3
936,2018-09-07,6390.9
937,2018-09-06,6514.0
938,2018-09-05,6706.8
939,2018-09-04,7377.5
940,2018-09-03,7264.2
941,2018-09-02,7293.9
942,2018-09-01,7189.6
943,2018-08-31,7033.8
944,2018-08-30,6993.7
945,2018-08-29,7029.1
946,2018-08-28,7074.6
947,2018-08-27,6897.6
948,2018-08-26,6712.7
949,2018-08-25,6734.8
950,2018-08-24,6680.4
951,2018-08-23,6521.2
952,2018-08-22,6359.6
953,2018-08-21,6482.2
954,2018-08-20,6268.1
955,2018-08-19,6481.5
956,2018-08-18,6379.1
957,2018-08-17,6581.7
958,2018-08-16,6306.7
959,2018-08-15,6256.9
960,2018-08-14,6190.2
961,2018-08-13,6255.3
962,2018-08-12,6313.0
963,2018-08-11,6231.6
964,2018-08-10,6152.3
965,2018-08-09,6538.8
966,2018-08-08,6283.6
967,2018-08-07,6724.9
968,2018-08-06,6943.6
969,2018-08-05,7027.1
970,2018-08-04,7014.3
971,2018-08-03,7419.0
972,2018-08-02,7535.6
973,2018-08-01,7606.4
974,2018-07-31,7729.4
975,2018-07-30,8177.1
976,2018-07-29,8215.6
977,2018-07-28,8234.1
978,2018-07-27,8187.4
979,2018-07-26,7937.0
980,2018-07-25,8173.7
981,2018-07-24,8407.0
982,2018-07-23,7723.0
983,2018-07-22,7412.3
984,2018-07-21,7408.7
985,2018-07-20,7339.4
986,2018-07-19,7477.5
987,2018-07-18,7383.6
988,2018-07-17,7322.0
989,2018-07-16,6729.9
990,2018-07-15,6362.9
991,2018-07-14,6254.8
992,2018-07-13,6230.2
993,2018-07-12,6250.6
994,2018-07-11,6389.1
995,2018-07-10,6307.2
996,2018-07-09,6667.1
997,2018-07-08,6714.8
998,2018-07-07,6765.5
